Pointer #,Speaker,Japanese
127,Stein,これ以上持つことはできない
127,Stein,。[WHITE]
128,Stein,[BLUE]サパンの首飾りを見つけた。[WHITE]
129,Stein,[BLUE]宝箱の中には何もない
129,Stein,。[WHITE]
145,Stein,セーブポイントモノリスについて
145,Stein,セーブポイントモノリスは、
145,Stein,アドルが近づくと力を発揮し、
145,Stein,アドルの体力を最大まで
145,Stein,回復してくれます。
145,Stein,またモノリスを調べることで
145,Stein,記録をとることができます。
280,Stein,いいかい、あんたたち。
280,Stein,がっぽりお宝せしめてきなっ
280,Stein,がってんしょうち
280,Stein,ちょっと兄ちゃん
280,Stein,まってよー。
280,Stein,あーあ、行っちゃった
280,Stein,。
280,Stein,そういえば、[RED]アイツ[WHITE]はどこか
280,Stein,兄ちゃんたちと違うんだよなぁ
280,Stein,。
280,Stein,なんか、よかったなぁ、
280,Stein,ああいうのも
280,Stein,。
280,Stein,あたいだけでも、ニーナを探すかな
280,Stein,その娘を
280,Stein,へ連れて
1,Stein,はっ
1,Stein,あ、あれは
1,Stein,イテテテ
1,Stein,。
1,Stein,ん
1,Stein,おまえは
1,Stein,。
5,Stein,おまえたち、テラはどうしたんだい
5,Stein,ママといっしょじゃなかったの
5,Stein,なにいってんだい
5,Stein,テラはまかせるっていったじゃないか
5,Stein,何者だ
5,Stein,チッ、しかたない。ここはずらかるよ
11,Stein,[BLUE]近くの部屋の中から、
11,Stein,興奮した男たちの声が聞こえる。[WHITE]
12,Stein,では、どうするというのだ
12,Stein,賢者の石の力は弱まり、結界も薄れてきている。
12,Stein,このままではケフィンそのものが危ういぞ
12,Stein,周辺の砂漠化の進行もひどい、賢者の石の
12,Stein,制御はまだ安定しないのか
12,Stein,賢者の石は錬金の技術の結晶なのだ。
12,Stein,だが、錬金術師のいなくなった今のケフィンでは、
12,Stein,この問題を解決する根本的な策がない
12,Stein,。
12,Stein,王は問題ないとおっしゃるが、
12,Stein,何か考えがあるのだろうか
12,Stein,。
12,Stein,賢者の石の問題もそうだが、聖誕祭の準備の
12,Stein,ほうはどうなっているんだ
12,Stein,必要な数の贄は集まっているのか
12,Stein,それについては問題ないだろう。
12,Stein,外界から来た子供もいるし、数は十分のはずだ。
12,Stein,ん
12,Stein,今なにか外で音がしなかったか
14,Stein,なんだおまえは
15,Stein,あやしいヤツだな。
16,Stein,じゃまです。
17,Stein,なんですか
17,Stein,ここは、[RED]高名な錬金術師様の部屋[WHITE]
17,Stein,だった場所です。
17,Stein,関係のない方は、出て行ってください。
20,Niena,きゃあ
20,Niena,な、何をするんです、リジェさん。
20,Niena,やめてくださいっ
20,Niena,いやぁ
20,Niena,やめてぇ
20,Rizze,ふふっ。
20,Rizze,やはり、まちがいなかったか。
20,Niena,リジェさん、なぜ私をさらったのですか
20,Niena,なぜ私は他の子たちと一緒にされないのですか
20,Rizze,ふんっ、おまえごときが知る必要もない。
20,Rizze,まあ、すぐにわかる。
20,Rizze,おまえがどういう存在で、何のために
20,Rizze,「連れ戻された」か
20,Rizze,。
20,Niena,。
20,Rizze,南の塔での儀式も終了し、準備はほぼ整った
20,Rizze,。
20,Rizze,これで我が主の望みも達成されるであろう。
20,Rizze,おまえが何かを知ったところで
20,Rizze,変わるものではない。
20,Rizze,おまえは[RED]「核」[WHITE]なのだからな
20,Rizze,。
20,Niena,。
28,Dogi,[BLUE]気を失っているようだ。[WHITE]
28,Dogi,どうしますか
28,Dogi,たたく
28,Dogi,水をのませる
28,Dogi,ポーションをつかう
28,Dogi,オカリナをふく
30,Dogi,[BLUE]ポーションを使った。[WHITE]
30,Dogi,[BLUE]効果がないようだ。[WHITE]
31,Dogi,[BLUE]ポーションを持っていない。[WHITE]
32,Dogi,[BLUE]反応がない。[WHITE]
33,Dogi,[BLUE]水を持っていない。[WHITE]
34,Dogi,[BLUE]アドルはオカリナを吹いた。[WHITE]
34,Dogi,[BLUE]男の瞳に生気が戻っていく。[WHITE]
34,Dogi,この音
34,Dogi,どこかで聞いたことがある
34,Dogi,。
34,Dogi,そうだ
34,Dogi,娘に、ニーナに教えた曲だ
34,Dogi,ああ、ニーナは今どこに
34,Dogi,[BLUE]アドルは今までのことを話した。[WHITE]
34,Stein,そうか
34,Stein,、もう
34,Stein,年になるのか。
34,Stein,私はなんとひどい父親なのか
34,Stein,。
34,Stein,ありがとう、アドルくん。
34,Stein,だが、今はここで話し込んでいる場合ではないな。
34,Stein,ともかくここから出よう。
34,Stein,[BLUE]スタンを助け出した。[WHITE]
39,Rizze,様、[RED]「核」[WHITE]の準備が整いました。
39,Rizze,ふむ、ようやく賢者の石が本来の力を取り
39,Rizze,戻すことができるな
39,Rizze,。
39,Rizze,ハッ。
39,Rizze,現在は聖誕祭のほうで手一杯になっていますが、
39,Rizze,終了し次第、[RED]「核」[WHITE]の移植作業に入れるかと
39,Rizze,。
39,Niena,何
39,Niena,この声
39,Niena,わたし、この人のこと知ってる
39,Niena,私は
39,Niena,、
39,Niena,私はいったい
42,Niena,アドル
42,Niena,来てくれたんだね。
42,Niena,あんたがいれば百人力だ。
42,Niena,でもママ
42,Niena,この先の扉の警備は厳しいよ。
42,Niena,確かに、あの警備網を
42,Niena,突破するには骨が折れるなぁ
42,Niena,。
42,Niena,ふむ
42,Niena,。
42,Niena,よし、おまえたち、アレを使うよ。
42,Niena,がってんしょうち
42,Niena,アドル、あたしたちが扉の前の兵士たちを
42,Niena,おびき寄せるから、あんたはその隙に部屋に
42,Niena,入ってテラを助け出しておくれ。
42,Niena,いくよ、おまえたち
42,Niena,何事だ
42,Niena,むこうの方から聞こえたぞ
45,Niena,儀式用の子供たちは、
45,Niena,すでに西翼に移してあるな
45,Niena,ハッ、とどこおりなく
45,Niena,。
45,Niena,何ごとだ
45,Niena,むこうの方から聞こえたぞ
45,Niena,むっ、この大事なときに
45,Niena,。
45,Niena,カリオン、兵を動かしてもよい。
45,Niena,必ずネズミを始末しろ。
45,Niena,ハッ
45,Niena,ただし[RED]「核」[WHITE]の見張りもおこたるなよ。
45,Niena,ハッ
45,Niena,私は聖誕祭の準備をしてくる。
45,Niena,ハッ
45,Niena,おまえたち、爆発を起こした
45,Niena,レジスタンスどもを排除してこい。
45,Niena,私はここで[RED]「核」[WHITE]の見張りにつく。
45,Niena,ハッ
48,Niena,ムッ、貴様は
48,Niena,アドルさん
48,Niena,ふむ、貴様が赤毛のアドルか
48,Niena,。
48,Niena,貴様のことなら聞いている。
48,Niena,バルクやアビスを破ったそうだな。
48,Niena,私はケフィン三幹部がひとり、
48,Niena,衝撃のカリオン[WHITE]
48,Niena,あいつらの力は私より低いとはいえ、
48,Niena,あいつらを破ったとするのなら
48,Niena,。
48,Niena,貴様の力は、このケフィンに災いを
48,Niena,もたらすだろう
48,Niena,。
48,Niena,貴様は今ここで潰さねばならん
48,Niena,アドルさん、気をつけて
48,Niena,娘、貴様はどいていろ、邪魔だ。
48,Niena,これで心置きなく闘えるだろう。
48,Niena,私はバルクたちのように貴様を
48,Niena,見くびったりはせん。
48,Niena,さあ、ゆくぞ
52,Niena,ぐぅっ
52,Niena,、
52,Niena,あなどったりなどしていなかったが、
52,Niena,まさか
52,Niena,ここまでのものとは
52,Niena,私はしょせん「造られしもの」。
52,Niena,抗えぬ定めの中を生きてきたが、
52,Niena,そこには望みも疑問もなかった。
52,Niena,だが、貴様と剣を交わしているうちに
52,Niena,そんな私にも初めて疑問と望みが生まれた。
52,Niena,私はこの定めを打ち破ることはできなかったのか
52,Niena,そして、貴様ともっと闘いたい、とな
52,Niena,。
52,Niena,だが、もう時間が
52,Niena,ないようだな
52,Niena,。
52,Niena,私でも
52,Niena,あの世とやらには
52,Niena,いけるのかな
52,Niena,。
52,Niena,ああ、アドルさん
52,Niena,。
52,Niena,ありがとう
52,Niena,。
52,Niena,わたし
52,Niena,、わたし
52,Niena,。
52,Niena,アドル
52,Niena,　無事かい
52,Niena,テラは
52,Niena,テラはどこだい
52,Niena,おや、ニーナじゃないかい。
52,Niena,よかったぁ
52,Niena,。
52,Niena,あんたは無事だったんだね。
52,Niena,おまえの親父さんも、アドルが助けてくれたよ。
52,Niena,今ごろはアジトで待ってるはずさね。
52,Niena,本当ですか
52,Niena,ああ、アドルさん
52,Niena,、本当にありがとう。
52,Niena,れで、アドル
52,Niena,テラは、テラはどこなんだい
52,Niena,アルガさん
52,Niena,、その
52,Niena,。
52,Niena,ん
52,Niena,ニーナ、何か知ってるのかい
52,Niena,それが
52,Niena,。
52,Niena,テラと子供たちは[RED]西翼のほう[WHITE]に移されてしまって、
52,Niena,もう東翼にはいないんです
52,Niena,。
52,Niena,なんだって
52,Niena,いたぞ
52,Niena,こっちだ
52,Niena,チイッ、こんな時に
52,Niena,うわっ、すんごい数いるよ、ママ
52,Niena,アドル
52,Niena,ニーナを連れてアジトまで戻るんだ
52,Niena,ここはあたしらが時間を稼ぐ
52,Niena,アルガさん
52,Niena,俺たちを誰だと思ってるんだい
52,Niena,泣く子も黙るイブール一家さ
52,Niena,なぁに、こんなやつらなんか屁でもないね。
52,Niena,あんたはいいから、早く親父さんに顔を
52,Niena,見せてやんな。
52,Niena,さあ、おまえたち
52,Niena,いっちょ派手に暴れてやんな
54,Niena,ここはわたしらにまかせて
54,Niena,その娘をアジトにつれていきな
55,Niena,アドルさん。
55,Niena,ここの[RED]隠し扉[WHITE]から[GREEN]王の舞台裏[WHITE]に回れます。
55,Niena,もう[RED]聖誕祭[WHITE]は始まっています。
55,Niena,急いでください
57,Niena,ありがとう
57,Niena,諸君らのおかげで、今日このように盛大な
57,Niena,聖誕祭を行えたことを心より感謝する。
57,Niena,ケフィンは今日のこの聖誕祭のように、
57,Niena,これからも栄えていくであろう
57,Niena,むっ、貴様
57,Niena,この大事なときに
57,Niena,。
57,King Kefin,ほう、おまえがアドルか
57,King Kefin,。
57,King Kefin,リジェからは報告を受けている。
57,King Kefin,だが、今は大事な聖誕祭の真っ最中だ。
57,King Kefin,そのほうには早々に死んでもらうが、
57,King Kefin,その前に一つだけ聞いておこう。
57,King Kefin,なぜそのほうはケフィンを否定するのだ
57,King Kefin,民衆を救うためか
57,King Kefin,愚かな
57,King Kefin,　ケフィンの民にしろ、外界の民にしろ、
57,King Kefin,善き者はケフィンの市民として受け入れれば
57,King Kefin,よいではないか
57,King Kefin,そして悪しき者は、善き者のための
57,King Kefin,いしずえとなる
57,King Kefin,。
57,King Kefin,このケフィンのあり方こそが正義なのだ
57,King Kefin,余が生き続けるのも、
57,King Kefin,安定した王国を続けるためだ。
57,King Kefin,この理想の国を永遠のものにするためなのだ
57,King Kefin,その余に逆らうそなたは正義の敵だ
57,King Kefin,悪に味方し、善に逆らう
57,King Kefin,。
57,King Kefin,その罪、死をもってつぐなうがよい
57,King Kefin,やい
57,King Kefin,　このくされ外道
57,King Kefin,[Adol
57,King Kefin,[Adol
57,Terra,おまえが生き続けるために何人の子供を
57,Terra,犠牲にすれば気が済むんだよ
57,Massea,錬金術で「無」から「有」を創ることは
57,Massea,できない
57,Massea,。それは「命」についても同じこと。
57,Massea,あなたは自分が永遠の命を手に入れるために、
57,Massea,罪もない子供たちの命を吸い取ってきた
57,Massea,。
57,King Kefin,ええい、下賎のものどもが何を言うか
57,King Kefin,その子供は審判の儀が証明した悪人なのだ
57,King Kefin,善が悪をこらしめるのだ
57,King Kefin,それがケフィンの正義なのだ
57,Stein,善だけの人間などいない
57,Stein,ましてや悪だけの人間などいはしないのだ
57,Stein,この子を見ろ
57,Stein,　ちょっといたずら好きだったり、
57,Stein,感情にムラがあったかもしれない
57,Stein,。
57,Stein,だが、まだたった
57,Stein,年しか生きていない
57,Stein,子供なんだ
57,Stein,それを悪人と決め付けて親や友達から引き離し、
57,Stein,あまつさえ命さえも奪い取る
57,Stein,。
57,Stein,れが正義なのか
57,Stein,ケフィンの秩序なのか
57,King Kefin,おのれ、外界から来た賤民どもめ
57,King Kefin,そろいもそろってケフィンの秩序に
57,King Kefin,刃を向けるとは
57,King Kefin,よかろう
57,King Kefin,私自ら裁きを下してやる
59,King Kefin,市民よ、見ろ
59,King Kefin,あのみにくい怪物の姿を。あれが錬金術に頼り、
59,King Kefin,人の命を踏みにじった者の末路なんだ。
59,King Kefin,今のケフィンにしがみつけば、
59,King Kefin,遅かれ早かれ逃げられない死か、
59,King Kefin,ゆがんだ生しか待っていないんだぞ。
59,King Kefin,だまれ
59,King Kefin,皆殺しにしてくれるわ
62,King Kefin,[Adol
62,King Kefin,バ、バカな。錬金術の奇跡により
62,King Kefin,不老不死を得た私が
62,King Kefin,私たちの生き方、ケフィンに頼りきった
62,King Kefin,生き方を過ごし続けた末路が
62,King Kefin,あのみにくい怪物の姿なのか
62,King Kefin,。
62,King Kefin,それどころか、いつ自分たちが
62,King Kefin,悪人と決め付けられて、都のために
62,King Kefin,殺されるかわかったものじゃない。
62,King Kefin,みんな
62,King Kefin,ケフィン市民よ。
62,King Kefin,目を覚ましてくれたか
62,King Kefin,こんな生き方はまちがっている。
62,King Kefin,いますぐケフィンを捨てて、
62,King Kefin,新しい生き方を手に入れるんだ。
62,King Kefin,心配はいらない。
62,King Kefin,外の世界は必ずきみたちを受け入れてくれる。
62,King Kefin,そして、きっと幸せに生きられるんだ
62,King Kefin,そうだ
62,King Kefin,ついにケフィン王は倒れたんだ
62,King Kefin,何も心配はない。これで救われるぞ
62,King Kefin,お、おのれ
62,King Kefin,。
62,King Kefin,こんなことで、ケフィン王家が
62,King Kefin,途絶えてたまるか
62,King Kefin,。
62,King Kefin,かくなるうえは
62,King Kefin,ジャビルよ
62,King Kefin,ジャビルよ。我が偉大なる錬金術師。
62,King Kefin,私を助けよ。おまえの力ならば可能であろう。
62,King Kefin,ジャビル
62,King Kefin,まさか
62,King Kefin,ジャビルよ。どうした
62,King Kefin,こうなっては姿を隠していても、仕方があるまい。
62,King Kefin,余のため、ケフィンのため、力を貸せい
62,King Kefin,フフフフフフフフ
62,King Kefin,年もの間、
62,King Kefin,決して問題など
62,King Kefin,起きぬと思っておったが、意外であったわ。
62,King Kefin,なんだ、この声は
62,King Kefin,やはり、生きていたのですね。
62,King Kefin,年の時をも越えて
62,King Kefin,。
62,King Kefin,アドルさん
62,King Kefin,みんな
62,King Kefin,まだ闘いは終わってないわ
62,King Kefin,王など、しょせん操り人形に過ぎない。
62,King Kefin,本当の敵は、まだこのケフィンに生きる、
62,King Kefin,大錬金術師ジャビルよ
62,King Kefin,ジャビルだって
62,King Kefin,だ、だけど、マーシャさん。ジャビルといえば、
62,King Kefin,年前に死んだはずでは
62,King Kefin,。
62,King Kefin,ジャビルは生きているわ。
62,King Kefin,ただずっと姿を隠していただけよ。
62,King Kefin,そして、ずっと
62,King Kefin,年もの間、
62,King Kefin,影でケフィンを支配していたのよ
62,King Kefin,フフフフフ。
62,King Kefin,さすがだ。よく気がついたな。
62,King Kefin,どうやら全ての事情に気づいているようだな。
62,King Kefin,女とはいえ、さすがは錬金術師のはしくれと
62,King Kefin,いうわけか。
62,King Kefin,そうか。虫ケラが集まっても何もできまいと
62,King Kefin,タカをくくっておったが、レジスタンスの中に
62,King Kefin,おまえもいたのか。
62,King Kefin,なるほど。ここまで騒ぎが大きくなるとは
62,King Kefin,あなどれぬわい。
62,King Kefin,おお、ジャビルよ。よく正体を明かしてくれた。
62,King Kefin,さあ、早く、早く余を助けるのだ。
62,King Kefin,何をいっておるか。
62,King Kefin,この役たたずめ
62,King Kefin,ぎゃあ
62,King Kefin,ジャ、ジャビル様
62,King Kefin,。
62,King Kefin,申し訳ございませんでした。
62,King Kefin,このリジェ、一生の不覚
62,King Kefin,。
62,King Kefin,が、しかし。
62,King Kefin,このまま、このままでは終われません。
62,King Kefin,どうか、今一度チャンスをさずけてください。
62,King Kefin,ジャビル様のお力で、このケガを治して
62,King Kefin,いただければ、今度こそは、あの赤毛の
62,King Kefin,剣士を倒してごらんにいれます。
62,King Kefin,リジェよ。
62,King Kefin,おまえまでも、わしの期待を裏切るとはな。
62,King Kefin,苦労して造ってやったのだが
62,King Kefin,とんだ見こみ違いであったか。
62,Rizze,　
62,Rizze,　
62,Rizze,つ、造った
62,Rizze,造ったとは
62,Rizze,どういう意味ですか
62,Rizze,ふん。おまえは自分が人間だと
62,Rizze,思っているのであろう。
62,Rizze,しかし、それはちがうぞ。
62,Rizze,おまえもカリオンらと同じホムンクルス。
62,Rizze,わしの錬金術が生み出したのだ。
62,Rizze,そ、そんな
62,Rizze,バカな。
62,Rizze,私は
62,Rizze,ケフィン王家の血を引く
62,Rizze,。
62,Rizze,王族の中に、腕の立つ女剣士がいた。
62,Rizze,その者の体と魂を元に造ったホムンクルス、
62,Rizze,それがおまえだ。
62,Rizze,私を、
62,Rizze,私をずっと、
62,Rizze,だまし続けていたというのか
62,Rizze,。
62,Rizze,お、おのれ、ジャビル
62,Rizze,ぐああぁぁぁぁ
62,Rizze,愚か者が。ホムンクルスのおまえがわしに
62,Rizze,歯向かえるものか。賢者の石の核とちがい、
62,Rizze,おまえもカリオンらと同じように造ってあるわ。
62,Rizze,おまえの代わりなど、いくらでも造り直せる。
62,Rizze,死ぬがいい
62,Rizze,ひどすぎる
62,Rizze,。
62,Rizze,いやな女だったけど、自分の味方だった人を
62,Rizze,。
62,Rizze,やい
62,Rizze,どこにいるのかしらないが、
62,Rizze,姿を見せたらどうなんだよ
62,Rizze,よかろう。では、来るがよい。
62,Rizze,[BLUE]どこかで大きなモノの動く音が聞こえる。[WHITE]
62,Rizze,[Adol
64,Massea,アドルさん。
64,Massea,伝説どおりならば、ジャビルは
64,Massea,年以上生きていることになるわ。
64,Massea,とうぜん、普通の人間が生きられる時間じゃない。
64,Massea,それほどの不老不死をもたらす秘法、いかに
64,Massea,錬金術でもたったひとつしかないわ。
64,Massea,それは、[YELLOW]賢者の石[WHITE]。
64,Massea,ジャビルは錬金術の世界でも奇跡とされる
64,Massea,賢者の石を手に入れ、自由にあつかっているに
64,Massea,違いないわ。
64,Massea,ケフィンにあるさまざまな神秘。
64,Massea,特にこの都市を維持する力は、
64,Massea,賢者の石によるもののはず。
64,Massea,そんな
64,Massea,では、賢者の石を破壊してしまったら
64,Massea,。
64,Javil,ふふふ。さすがに錬金術師。
64,Javil,若い女とはいえ、
64,Javil,賢者の石のことは知っておるか。
64,Javil,ではマーシャとやら。これも知っておろう。
64,Javil,太古、世界中に魔法や文明をもたらした
64,Javil,有翼人の存在を。
64,Javil,年前、ケフィンに
64,Javil,アイシャ[WHITE]という
64,Javil,ひとりの有翼人が訪れ、
64,Javil,王国は彼女を迎え入れていた。
64,Javil,そして、アイシャが赤エメラスという至宝
64,Javil,をケフィンにもたらしたことにより、
64,Javil,王国の生活が一変したことを
64,Javil,。
64,Javil,高度な錬金術を実現可能にしてくれる赤エメラスにより、
64,Javil,ケフィンは餓えを滅ぼし、病を克服し、
64,Javil,多大な富と平和を手に入れたのだ。
64,Javil,当時、我ら錬金術師たちはみな赤エメラスの研究に
64,Javil,没頭した。そして、わしはついに賢者の石を生み出す方法
64,Javil,を見つけたのだ。
64,Javil,それは、有翼人の魂と赤エメラスを
64,Javil,融合させること。
64,Javil,わしはアイシャをたばかり、みごと実験に
64,Javil,成功した。そして、考えどおり賢者の石を
64,Javil,生み出すことに成功したのじゃ。
64,Massea,そんな、そんなひどいことをして
64,Massea,賢者の石を生み出したと言うの
64,Stein,国王を不老不死にしたのはなぜだ
64,Stein,聖誕祭を開く理由はなんだ
64,Javil,わしは賢者の石の研究に没頭し、
64,Javil,不老不死の術に興味をおぼえた。
64,Javil,そして、目をつけたのがケフィン国王じゃ。
64,Javil,まず、わしは外界とのくだらない争いを
64,Javil,さけるため、ケフィンを結界で切りはなしてやった。
64,Javil,これだけで国王は、わしを完全に信用した。
64,Javil,そして、つぎに、ひとまず完成した
64,Javil,不老不死の術を国王に施したのだ。
64,Javil,あの男は錬金術に目がなく、
64,Javil,とても便利な男。
64,Javil,死なれては困るでな。
64,Javil,だが、その術は不完全なため、
64,Javil,年に
64,Javil,度、
64,Javil,命を補給してやらねばならん。
64,Javil,ゆえに聖誕祭を開くことになったのじゃ。
64,Javil,それに、聖誕祭も審判の儀も、
64,Javil,わしの研究には好都合だった。
64,Stein,どういう意味だ
64,Javil,錬金術の研究のため、
64,Javil,人間の命を使った実験が必要だからだ。
64,Javil,国王には国王の考えがあったようじゃが、
64,Javil,わしには興味はない。ただ、不老不死の
64,Javil,実験材料の提供としては大いに助かったぞ。
64,Javil,れが、その研究の途中に
64,Javil,生み出したものじゃ。
64,Stein,こ、これは
64,Stein,まさか
64,Stein,。
64,Javil,ホムンクルスといってな。
64,Javil,錬金術で生み出した人造生物だ。不老不死の肉体を
64,Javil,生み出す研究のために造ったのじゃ。
64,Javil,だが、錬金術には、どうしても
64,Javil,生み出せないものがある。
64,Javil,それは魂と不滅の肉体だ。
64,Javil,わしは、次の研究をはじめた。
64,Javil,その成果がこれじゃ。
64,Terra,やだ
64,Terra,こ、この水晶、生きている
64,Terra,。
64,Javil,不滅の体が作れぬのならば、
64,Javil,もとより滅びぬ物質に目をつけ、
64,Javil,それに魂を入れる方法を思いついた。
64,Javil,そう、この者どもは、その実験の成果。
64,Javil,人間でありながら石でもあるのだ。
64,Javil,まあ、石自体は無力な水晶に過ぎぬから、
64,Javil,何もできぬ。未来永劫、こうして石の
64,Javil,ままでいるだけだ。
64,Javil,石と融合すれば老いることはない。
64,Javil,しかし、力は石に左右されてしまう。
64,Javil,そこでわしは賢者の石に目をつけた。
64,Javil,わしは何度も実験を重ねた。
64,Javil,そして、ついに完成させたのじゃ。
64,Javil,ふふ。王が審判で悪人と判断した者たちが
64,Javil,実験で大いに役立ってくれたわ。
64,Terra,ひどい
64,Terra,。
64,Stein,なんて
64,Stein,なんて恐ろしいことを
64,Stein,。
66,Javil,ふふふ、よく来たな。
66,Javil,見よ
66,Javil,これが賢者の石だ。
66,Javil,そして、わし自身でもある。
66,Massea,それでは、やはり
66,Massea,。
66,Javil,そう、おまえが察したとおり、
66,Javil,わしは賢者の石と融合した。
66,Javil,今や賢者の石とはわし自身。
66,Javil,わしは好きな時に人間でいられるし、
66,Javil,賢者の石そのものでもいられる。
66,Javil,つまり、ケフィンそのものといえるわけだ。
66,Javil,わしを殺すことは、ケフィンを支える
66,Javil,賢者の石を壊すこと。
66,Javil,わかるか
66,Javil,　この意味が
66,Javil,つまり
66,Javil,、わしを殺せば、
66,Javil,ケフィンは崩壊するのだ。
66,Javil,さあ、アドルとやら。わしを殺せるかな
66,Javil,わしを殺せば、ケフィンの人々すべてが
66,Javil,道連れとなるのだぞ。
66,Javil,ふふふ。どうだ、できまい
66,Javil,まあ、そうでなくとも賢者の石と同化した
66,Javil,わしに勝てるはずはないがな。
66,Terra,っくしょう
66,Terra,どこまでひきょうなやつなんだ
66,Javil,砂嵐の結界を操る結晶はすべて手に入った。
66,Javil,これで自由に外の世界へ行くことができる
66,Javil,ようにもなる。
66,Javil,研究と調査の結果、この世界には赤エメラスの
66,Javil,ほかにもエメラスがあることがわかっている。
66,Javil,強い魔力を秘める黒エメラス、
66,Javil,有翼人の体でもある白エメラス
66,Javil,。
66,Javil,あいにくアイシャの体だった白エメラスは、
66,Javil,わしの考えに反対した他の錬金術師どもに
66,Javil,隠されてしまったが
66,Javil,。
66,Javil,もはや気にすることもない。
66,Javil,これから手に入れればよいのだからな。
66,Javil,そして、より強大な錬金術を
66,Javil,わしは身に付けるのだ。
66,Javil,わしも、ケフィンも、永劫に生き続けるのだ
66,Niena,それはちがうわ
66,Stein,ニーナ
66,Stein,なぜここに来たんだ
66,Niena,ケフィンの王国は、
66,Niena,年前に
66,Niena,滅ぶべきものだったのです。
66,Niena,ここにある賢者の石、そしてケフィンの
66,Niena,錬金術の力は外界を壊し、あらゆる生命に
66,Niena,危険なものだから
66,Niena,。
66,Massea,ニーナ、それはどういう意味なの
66,Niena,賢者の石は外界の自然から生命エネルギーを
66,Niena,吸収して成り立っている。だから、ケフィンの
66,Niena,回りは砂漠に覆われているんです。
66,Niena,だから、これ以上ケフィンが存在し続ければ、
66,Niena,いずれ世界のすべてを破滅に追いやって
66,Niena,しまうでしょう。
66,Niena,錬金術は人の役に立つこともあるけど、
66,Niena,賢者の石の力は滅びの力なんです。
66,Stein,ニーナ
66,Stein,どうして、どうして、
66,Stein,おまえがそんなことを知っているんだい
66,Niena,父さん
66,Niena,いえ、スタンさん。ごめんなさい。
66,Javil,わしは錬金術と賢者の石の力で、
66,Javil,まだ弱かったこの国をまわりの
66,Javil,国々におとらぬ王国にしてやったのだ。
66,Javil,今こそ、外界の者どもに
66,Javil,見せつけてやろうではないか。
66,Javil,わしの作り上げた、この理想の世界をな。
66,Niena,多くの人たちが犠牲にならなきゃ存在しない
66,Niena,国なんて、そんなの理想の世界なんかじゃないわ
66,Javil,わしのつくる理想の世界は
66,Javil,気に入らないというのだな。
66,Javil,だが、誰しも何の苦もなく思い通りの
66,Javil,世界に住みたいと思うのだよ。
66,Javil,わしがその世界をつくり上げた。
66,Javil,そのために自らの命をささげてくれる者たちが
66,Javil,いただけの事。この都の住人たちは、
66,Javil,わしの役にたったのだ。
66,Javil,そのチャンスを与えてやったのだから、
66,Javil,むしろたたえられるべきであろう。
66,Niena,まちがってる。
66,Niena,錬金術の力におぼれ、人の命の大切さも
66,Niena,そんなふうにしか考えられないなんて
66,Niena,わたしは外界で暮らして、知った事があります。
66,Niena,砂漠の暮らしは厳しく、つらいことが多いわ。
66,Niena,でも
66,Niena,。
66,Niena,みんなが助け合えば生きていけるんです。
66,Niena,その証拠にわたしはスタンさんに助けられ、
66,Niena,幸せに暮らせました。
66,Niena,ケフィンの都の人たちだって、
66,Niena,外界で暮らすことはできるんです。
66,Niena,外界の人たちと生きる道があるんです。
66,Javil,ふん。そうか、
66,Javil,どうしてもわかってもらえないというのか。
66,Javil,まあ、よい。
66,Javil,どうせ、お前は我が糧なのだからな。
66,Niena,。
66,Stein,ニーナが糧だと
66,Stein,どういう意味だ、ジャビル
66,Javil,スタンとか言ったな。おまえもケフィンに
66,Javil,来て長い。その間に調べたことで、うすうす
66,Javil,勘づいているのではないのか
66,Javil,おまえの娘
66,Javil,と思っている者の正体を。
66,Stein,だまれ
66,Javil,まあ、よい。
66,Javil,さあ、こっちへこい。おまえの生きる世界は
66,Javil,ここにしかないのだぞ。記憶を取り戻したの
66,Javil,ならば、よくわかっているはずだ。
66,Niena,。
66,Terra,やい
66,Terra,さっきから黙って聞いていれば、
66,Terra,何をわけのわからないこと、言ってるんだい
66,Terra,アドル、こいつをなんとか倒す方法はないの
66,Terra,マーシャさん、あんたも錬金術師なんだろう。
66,Terra,何かいい手を知っているんだろう
66,Massea,だめよ。ジャビルはいまや賢者の石の一部。
66,Massea,それが欠ければ、どうしても賢者の石が壊れて
66,Massea,しまう。
66,Terra,う、うう、
66,Terra,それじゃどうしようもないってことなのかよ
66,Terra,。
66,Javil,ういうことだ。
66,Javil,無駄なあがきはやめるがいい。
66,Javil,つの結晶がすべて手に入り、
66,Javil,その娘もわしの元に帰ってきた。
66,Javil,もはや、わしをはばむものは何もない。
66,Niena,それはちがうわ
66,Niena,言ったはずです。
66,Niena,わたしはすべての記憶を取り戻したと。
66,Javil,なにぃ
66,Niena,アドルさん、ジャビルを倒してください
66,Terra,だ、だけど、あいつを倒したら、
66,Terra,街が崩壊しちゃうんだよ。
66,Niena,大丈夫です。わたしは崩壊を止める
66,Niena,ことができるんです
66,Niena,だからこそ、リジェやジャビルが
66,Niena,わたしを探していたんです
66,Javil,ば、バカな。そんな方法があってたまるか。
66,Javil,そんな事をすれば、おまえも無事ではないのだぞ。
66,Niena,アドルさん
66,Niena,わたしを信じてください
66,Niena,そして、ジャビルを倒して
68,Niena,ふん
68,Niena,　
68,Niena,ならば相手をしてやろう。
